id,url,title,content,label
912,https://www.aosfatos.org/noticias/video-danca-laser-anus-ufrj/,Vídeo em que pessoas dançam com laser preso ao ânus não foi gravado em aula na UFRJ,mostrar trabalho estudante sociologia filosofiar ufrj universidade federal rio janeiro vídeo pessoa dançar lanterna laser presas ânus afirmar postagem rede social cena mostrar performance bailarino young boy dancing group zurique suíça haver registro aluno instituição ensino brasileira ter reproduzir coreografia aula postagem enganoso contar centena compartilhamento facebook twitter feirar conteúdo ser disseminar whatsapp falar fátima vídeo mostrar dançarino lanterna laser ânus gravar trabalho aluno sociologia filosofiar ufrj universidade federal rio janeiro postagem compartilhar verdade gravação performance bailarino young boy dancing group basear zurique suíça fatos ter encontrar vídeo original compartilhar peça desinformação página oficial facebook postagem mostrar apresentação semelhante junho young boy dancing group brasil oferecer workshop casa paulo sp haver indício entanto dançarino ter fazer algum atividade estudante ufrj ano recentemente encontrar registro aluno universidader ter fazer algum coreografia semelhante aula,0
913,https://www.aosfatos.org/noticias/falso-diretor-datafolha-fraude-urnas/,É falso que diretor do Datafolha confessou plano para fraudar urnas,mauro paulino ex diretor datafolha voz narrar suposto plano fraudar eleição afirmar postagem áudio gravar humorista warley alberto clauhs interpretar personagem chamar dr avacalho ellys conteúdo ser satírico vídeo começar circular ser real atribuir paulino deixar datafolha março atuar comentarista globonews publicações alegação enganoso somar centena compartilhamento facebook feira circular instagram youtube áudio satírico suposto plano fraudar eleição pesquisa eleitoral ser compartilhar verdadeiro atribuir falsamente mauro paulino ex diretor datafolha fatos localizar gravação original publicar formato vídeo abril canal humorista imitador warley alberto clauhs youtube paulino deixar instituto pesquisa março vídeo clauhs interpretar personagem dr avacalho ellhys líder advogado pt pesquisa eleitoral papel convencer população ex presidente luiz inácio lula silva pt frente desmobilizar questionamento vitória de ele eleição presidencial clauhs canal kwai personagem fictício apresentar satírico advogar empresa fabricante vacina covid político brasileiro ex governador joão doria psdb paulo rui costa pt bahia nana arroba comediante candidatar vereador açailândia ma pp cidade rondon pará pa republicanos pleito classificar ocupar vaga suplente mauro paulino citar peça checar dirigir datafolha março ano sucedido executivo luciana chong atual diretora instituto abril paulino anunciar comentarista globonews fatos integrar programa verificação fatos independente meta funcionar parceria,0
914,https://www.aosfatos.org/noticias/johnny-depp-the-new-york-times-reeleicao-bolsonaro/,Johnny Depp não disse ao ‘The New York Times’ que espera reeleição de Bolsonaro,johnny depp defender reeleição presidente jair bolsonaro pl entrevista the new york times processo atriz amber heard afirmar postagem fato localizar jornal sites busca declaração ator americano mandatário brasileiro frase circular sátiro grupo telegram passar tratar real publicação enganoso acumular curtida instagram centena compartilhamento facebook feira ator johnny depp dizer the new york times vitória julgamento processo difamação ex mulher atriz amber heard comparar eleição presidente jair bolsonaro pl brasil esperar mandatário ser reeleger ano haver registro publicação semelhante jornal americano site busca comunicar oficial imprensa conclusão julgamento depp citar bolsonaro heard depp processar mutuamente difamação julgamento concluir feira amber heard condenar pagar us milhão ex marido difamação depp ter indenizar atriz us milhão divulgação resultar postagem falso declaração depp começar circular grupo humorístico telegram peça entanto espalhar diversos plataforma facebook instagram twitter contexto satírico perfil oficial twitter presidente zombar heard posicionar eleição,0
1558,https://www.boatos.org/brasil/saidinha-do-dia-das-maes-coloca-58-mil-presos-nas-ruas-da-sua-cidade-boato.html,Saidinha do Dia das Mães coloca 58 mil presos nas ruas da sua cidade #boato,saidinha dia mães iniciar hoje atenção rua cuidado semáforos entrar sair estacionamento ficar parado carro mexer celular conversar portão casa detento cheio amor coração sociedade pertence lembre perder cautela,1
915,https://www.aosfatos.org/noticias/homem-retirado-de-bar-nao-e-filho-de-lula/,Homem retirado de bar por PMs em vídeo não é filho de Lula,homem filmar ser retirar policial militar bar cuscuz recife pe filho ex presidente luiz inácio lula silva pt afirmar legenda vídeo circular rede estabelecimento homem empresário xinxa cebola vídeo gravar dia maio dia compartilhamento facebook centena retuíte twitter feira postagens rede social enganar afirmar filho ex presidente luiz inácio lula silva pt expulso bar cuscuz recife maio telefone funcionário estabelecimento dizer vídeo gravar dia durante confusão envolver empresário xinxa goes siqueira xinxa cebola cena mostrar policial acompanhar saída filho lula chamar luís cláudio fábio luiz sandro luís marcos cláudio fatos encontrar nenhum registro de eles ter ser expulso bar cuscuz informar desconhecer algum filho petista ter frequentar assessoria imprensar lula dizer postagem proceder encontrar referência filho lula instagram xinxa cebola trecho ser postar vídeo segundo compartilhar rede dia confusão mesmo data empresário afirmar outro vídeo participar discussão amigo de ele fatos entrar contato xinxa cebola obter retorno publicação checagem,0
916,https://www.aosfatos.org/noticias/e-falso-que-comando-da-pm-do-rio-convidou-luiz-fux-a-participar-de-operacao-em-favela/,É falso que comando da PM do Rio convidou Luiz Fux a participar de operação em favela,comando pm polícia militar rio janeiro convidar ministro luiz fux presidente stf supremo tribunal federal subir favela carioca vestir farda policial empunhar fuzil publicação rede social pm rio janeiro stf negar existência mensagem imagem aparecer postagem atual comandante corporação coronel luiz henrique marinho pires coronel luís claudio laviano chefiar pm fluminense postagens alegação enganoso somar compartilhamento facebook feira circular whatsapp conteúdo enviar leitor fato sugestãor checagem fale fátima comando polícia militar rio janeiro convidar presidente stf luiz fux entrar favela fuzil roupar policial ministros tribunal pm stf negar haver mensagem teor assessoriar supremo afirmar fux convidado último feira coronel luiz henrique marinho pires comandante pm fluminense palestrar aula inaugural curso superior polícia militar acontecer junho datar confirmar pesquisa mecanismo buscar imprensa fato localizar declaração atual comandante antecessor ter convidar fux ministro stf subir fardar armar algum favela peça desinformação ilustrar imagem coronel luís claudio laviano chefiar corporação março janeiro pedir desinformação surgir fux declarar último feira pm dever satisfação operação policial realizar dia complexo penha zona norte cidade rio ação deixar morto considerar letal cidade chacina jacarezinho ano passado,0
917,https://www.aosfatos.org/noticias/peritos-pf-stf-urnas-fraudaveis/,Peritos da PF não provaram no STF que urnas são fraudáveis,perito pf polícia federal provar stf supremo tribunal federal urna eletrônico fraudável afirmar ex deputado roberto jefferson ptb rj vídeo rede social ex parlamentar distorcer fato julgamento representante apcf associação nacional peritos criminais federal listar falha encontrar técnico teste segurança urna promovir tse tribunal superior eleitoral erro sanar entidade negar denunciar fraude eleição publicações alegação enganoso somar compartilhamento facebook terça feira vídeo difunder rede social agosto ex deputado federal roberto jefferson ptb enganar perito pf polícia federal provar stf supremo tribunal federal urna eletrônico fraudável referência distorcido participação representante apcf associação nacional peritos criminais federal julgamento corte julgamento adi ação proposta pgr procuradoria república obrigatoriedader votar impresso urna ser fraudável dizer jefferson associação propor ação ingressar em ele amicus curiae ser subsidiar corte informação representante defender voto impresso elemento auditoriar mencionar vulnerabilidade detectar perito criminal federal carreira pf durante teste público segurança promovir tse tribunal superior eleitoral julgar plenário stf unanimidade obrigatoriedader impressão voto declarar inconstitucional posteriormente julho associação informar nenhum afirmar haver haver fraude eleição brasileiro contrário registrar existir evidência comprovação ter ocorrer jefferson ter afirmar vídeo supremo abandonar prova fraude stf informar fato receber perícia pf apontar fraude procurada polícia federal solicitar pedir informação ser fazer tse colaboração órgão teste público segurança realizar coordenação corte eleitoral tse responder haver perícia polícia federal chegar conclusão urna fraudáveis perícia polícia federal constatar defeito equipamento consequência processo natural fadiga fatos entrar contato luiz gustavo cunha advogado roberto jefferson haver posicionamento ex parlamentar alegação fazer vídeo publicação checagem,0
918,https://www.aosfatos.org/noticias/bolsonaro-idosos-hora-extra-no-planeta/,Não é verdade que Bolsonaro disse que idosos fazem hora extra no planeta,presidente jair bolsonaro pl dizer idoso fazer hora extra planeta prestar gastar farmácia afirmar postagem rede social haver registro frase semelhante ditas imprensa contador declaração fatos origem de esse informação enganoso imagem publicar blog satírico passar circular ser real haver registro presidente jair bolsonaro pl ter dito idoso fazer hora extra planeta prestar gastar farmácia afirmar publicação rede social encontrar frase semelhante imprensa busca avançar perfis twitter facebook página mantir instagram tiktok contador declaração atualizar fato contatar reportagem responsável projeto recuperar tweet apagar político dizer haver registro bolsonaro ter publicar mensagem teor buscar frase exato fato identificar mesmo imagem compartilhar rede social publicar blog satírico verdade verdadeira maio site autointitular blog anedota filosofiar histório notícia futuro afirmar semelhança realidade real ter ser mero coincidência bolsonaro ter fazer declaração durante café manhã clube héteros brasília ocorrer verdade verdadeira responsável peça desinformação checar fatos atribuía presidente falar inventar beneficiário auxílio emergencial,0
919,https://www.aosfatos.org/noticias/one7-carreira-gusttavo-lima/,É falso que One7 é a empresa que administra carreira de Gusttavo Lima,postagem circular rede social enganar afirmar fintech one responsável administrar carreira cantor gusttavo lima receber milhão bndes banco nacional desenvolvimento econômico social empresa gerenciar show sertanejo chamar balada music one participação fundo investimento comprar direito show cantor artista milhão citar relativo aporte banco fomento fundo crédito empreendedor fintech integrar próprio empresa postagem enganoso reunir retweet compartilhamento facebook terça feira empresa administrar carreira gusttavo lima receber milhão bndes firmar responsável show cantor balada music constar site lima instagram one mencionar post parceirar fur investimento deter direito show artista milhão bndes citar refer aporte banco fundo crédito microempresa contar participação one fundo one parceirar bndes xp brasil mpme participar empresa xp asset acquio oferecer crédito individual pequeno médio varejista faturar milhão pequeno empresa setor indústria construção civil comércio serviço receitar milhão milhão fundo reunir milhão milhão vindo bndes milhão xp asset milhão one milhão emprestar one utilizar empresa one gusttavo lima outro fundo investimento four even adiantar pagamento espetáculo artista descontar receber receita show lucrar diferença conforme explicar one four even responsável administração carreira artista lima fundo deter direito show dupla césar menotti fabiano banda sorriso maroto dubzdogs vintage culture cantor junior marques correto informação one fundar bolsonaro eleger presidente brasil fintech criar dezembro possuir sócio atualmente receita federal everaldo moreira joão paulo boneder fiúza sócios one possuir sócio receita federal everaldo pereira joão paulo boneder fiúza,0
920,https://www.aosfatos.org/noticias/vaias-video-politicos-bolsonaro/,"Vaias ouvidas em vídeo foram direcionadas a outros políticos, não a Bolsonaro",presidente jair bolsonaro pl vaiar durante evento inauguração trecho br propriá conforme dizer postagem rede social ocasião mandatário aplaudido chamar mito discursar interromper protesto vaia ocorrer começar ler lista político apoiador citar nome deputado federal prefeito cidade publicação enganoso conta compartilhamento facebook dezena retuíte twitter feira vídeo circular rede social alegar presidente jair bolsonaro pl vaiar evento sergipe reação público aparecer gravação direcionar político presente registro original gravar cerimônia entregar trecho duplicação br propriá maio ouvir vaia mandatário apresentar político presente minuto segundo vídeo divulgar canal uol youtube bolsonaro receber aplauso chamar mito convidar discursar haver protesto durante falar subir palco cantar hino nacional mostrar placo inauguração duplicação ver minuto discurso bolsonaro agradecer político apoiador começar ler nome de ele lista vaia ocorrer citar deputado federal bosco costa pl fábio reis psd gustinho ribeiro republicanos prefeito propriá valberto lima mdb deputado federal laercio oliveira pp joão roma pl ba prefeito porto real colégio al aldo popular mdb aplaudir bolsonaro rir ficar silêncio durante manifestação público senador fernando collor ptb al discursar bolsonaro receber aplauso citar presidente fatos integrar programa verificação fatos independente meta funcionar parceria,0
921,https://www.aosfatos.org/noticias/preta-gil-entrevista-lipozepina/,É falso que Preta Gil disse que tomou lipozepina para emagrecer,entrevista preta gil editar tirar contexto incluir imagem suplemento alimentar chamar lipozepina vídeo circular rede social cena original divulgar cantora falar pressão emagrecer gordofobia diversidader citar substância programa original citar substância mostrar imagem caixa lipozepino procurada assessoria informar preta gil autorizar uso imagem divulgação suplemento postagem enganoso contar compartilhamento facebook feira atriz preta gil dizer entrevista tomar suplemento alimentar lipozepina emagrecer sugerir vídeo editar circular rede social cena original veicular canal atriz thaís fersoza youtube agosto artistar mençãor produto criticar opressão corpo momento gordofobia assustar montagem intercalar trecho fala incompleto entrevista imagem produto narração homem confira construção desinformativa narrador bom totalmente graça conseguir emagrecer preta gil revelar amostra grátis perda peso garantir amostras grátis disponível hoje meia noite trecho retirar minuto segundo vídeo original preta gil comentar apesar enxergar corpo naturalidade passar emagrecer encaixar padrão beleza imposto pessoa cantor comentar emagrecer perceber levar inconsciente preconceito hora ver fazer lipoaspiração tomar remédio emagrecer querer ficar magro thaís fersoza questionar preta gil dar menina ficar pequeno cabelo corpo cor pele escolhar sexual responder sociedade diverso diversidade existir criar padrão internet seguir monte mulher magro loira branco alto cabelo liso realidade completamente biotipo completamente diferente gente perceber criar frustração si ver consumir padrão querer padrão diversidade vida humano gente olhar reto pra fato encontrar declaração preta gil lipozepina rede social mecanismo buscar assessoria imprenso cantor informar uso imagem de ele autorizar divulgação suplemento time jurídico acionar resolver problema anvisa agência nacional vigilância sanitária informar existir nenhum medicamento substância ativo registrar nome lipozepina acordo agência regulatório alegação terapêutico tratamento obesidade restrito medicamento precisar autorização ser comercializar semana fatos desmentir peça desinformação simular página gshow inventar declaração cantor alcione promover suplemento,0
922,https://www.aosfatos.org/noticias/site-gshow-alcione-suplemento-alimentar/,Site simula ‘GShow’ e inventa declarações de Alcione para promover suplemento alimentar,site gshow noticiar cantor alcione emagrecer tomar suplemento chamar lipozepina fatos encontrar reportagem semelhante site entretenimento globo página desinformativo simular elemento gráfico portal adicionar frase citação produto dito cantor manipular digitalmente postagem perfil alcione instagram lipozepina registrar anvisa agência nacional vigilância sanitária publicação enganoso contar compartilhamento facebook feira portal gshow noticiar cantor alcione emagrecer quilo dia tomar lipozepina suplemento alimentar registro anvisa agência nacional vigilância sanitária apresentar emagrecedor natural fato localizar reportagem citar substância portal observar página desinformativa indício demonstrar conteúdo falso cabeçalho reportagem aparecer dato publicação junho saúde celebridade portal verdadeiro haver cabeçalho encaminhamento página globo espaço login seguir nome gshow aparecer menu campo buscar confira comparação abaixo site haver vídeo mesclar trecho entrevistar conceder alcione programa saia justa canal gnt janeiro minuto disponível página autenticar gnt youtube nenhum citar suplemento site ilustrar falsificação postagem perfil verificar alcione fotor loção usar tratar mancha pele trocar imagem caixo lipozepina filtro solar facial divulgar alcione perfil substituir digitalmente imagem suplemento encontrar foto citação lipozepina perfil cantor anvisa informar fato existir medicamento substância ativo registrar brasil nome lipozepina agência pontuour alegação terapêutico tratamento obesidade restrito medicamento registro anvisa obrigatório suplemento alimentar poder apresentar emagrecedor entrevista publicar uol processo emagrecimento alcione dizer perda peso motivar mudança hábito alimentar procurada fato cantora responder,0
923,https://www.aosfatos.org/noticias/foto-mulher-trans-atirador-escola-eua/,"Foto mostra mulher trans, não atirador que matou 21 pessoas em escola nos EUA",salvador ramos matar tiro semana pessoa escola uvalde texas eua mulherr transgênero aparecer imagem circular rede social foto mostrar sam ano morar geórgia atirador matar polícia ataque postagens alegação enganoso somar curtida instagram centena compartilhamento facebook circular telegram whatsapp medir precisão alcance fale fátima publicações circular rede social enganar afirmar mulher trans aparecer fotor atirador matar pessoa escola primária texas eua terça feira sam jovem imagem ano morar americano geórgia responsável atentado escola primário salvador ramos ano matar polícia ataque uvalde fotor sam aparecer vestir saia meio calça bandeiro orgulhar trans fotor retirar perfil instagram publicar site chan hora tiroteio dia atentado publicar foto instagram segurar papel datar maio legenda provar atirador matar texas prova sam publicar foto dia maio provar atirador matar terça feira assediar acusar assassinato dizer revelar sobrenome medo ataque entrevistar emissor nbc reportagem afirmar foto mulher transgênero usar rede social mostrar autor massacrer haver indício salvador ramos verdadeiro autor ataque ter identificar mulher trans ex colega familiar ramos afirmar mídia americano atirador sofrir bullying escola dificuldade falar roupa usar peça desinformação circular inicialmente rede americano disseminar parlamentar eua passar circular língu publicação enganoso desmentir agência checagem politifact india today,0
924,https://www.aosfatos.org/noticias/marcelo-freixo-tweet-extincao-bope-core/,É falso que Marcelo Freixo defendeu em tweet a extinção do Bope e da Core,deputado federal marcelo freixo psb rj pré candidato governo rio janeiro publicar tweet defender extinção unidade elite polícia bope batalhão operações especiais core coordenadoria recursos especiais imagem circular rede montagem fato verificar assessoria parlamentar desmentir veracidade postagem montagem somar centena compartilhamento twitter facebook feira montagem tweet deputado federal marcelo freixo psb rj pré candidato governo rio janeiro defender extinção bope batalhão operações especiais core coordenadoria recursos especiais unidade elite polícia fluminense publicação constar perfil oficial parlamentar afirmar publicar mensagem fato verificar indício manipulação digital imagem mensagem falso caracter limite atualmente permitir plataforma operação polícia militar rio janeiro vila cruzeiro deixar morto freixo criticar condução operação policial perfil twitter pedir extinção unidade segurança parlamentar pedir uso político polícia afirmar combater crime precisar eficiente fato integrar programa verificação fatos independente meta funcionar parceria,0
925,https://www.aosfatos.org/noticias/lula-entrevista-trabalho-por-aplicativo/,Lula não disse em entrevista que pretende acabar com ‘trabalho por aplicativo’,ex presidente luiz inácio lula silva pt dizer rádio passos fm fevereiro pretender acabar trabalho aplicativo afirmar rede social postagem compartilhar texto comentar crítico petista direito trabalhador modalidade pretender extingui la assessoriar lula rechaçar veracidade afirmação publicações contexto enganoso somar compartilhamento facebook feira ex presidente luiz inácio lula silva pt dizer entrevista rádio passos fm fevereiro pretender acabar trabalho aplicativo assessoriar petista negar ter prometer afirmar objetivo ampliar direito categoria postagem compartilhar rede social divulgar link texto comentar crítico ex presidente modalidade gente criar emprego de esse intermitente trabalhador ter direito gente ficar fazer trabalhador trabalhar em esse aplicativo nenhum direito preciso garantia seguridade social pessoa preciso pessoa ter descanso preciso pessoa ter férias preciso pessoa ganhem salário minimamente digno comer lula elogiar aplicativo transporte privado urbano criar prefeitura araraquara sp permitir trabalhador ficar corrida restante ser direcionar manutenção software seguir reiterar crítica direito trabalhador aplicativo confira íntegra empreendedor direito empreendedor capacidade viver cuidar família poder achar trabalho quase escravo trabalho moderno avançar retrocesso vida trabalhador país cidadão querer trabalhar aplicativo direito de ele dono aplicativo pagar salário digno seguridade social pessoa durante ato celebração dia trabalho maio lula defender necessidade regulamentar direito básico trabalhador atuar segmento cerca semana afirmar twitter voltar trabalhar voltar carteira trabalho assinar origem alegação enganoso origem título legenda imagem publicar blog linhares maio,0
926,https://www.aosfatos.org/noticias/bebe-rihanna-foto-filha-prima-cantora/,Bebê que aparece nos braços de Rihanna em foto é filha da prima da cantora,filho rihanna bebê aparecer braço cantora foto circular rede social afirmar postagem registro fazer mostrar artista majesty filha primo site tmz noticiar filho artista nascer maio imagem de ele divulgar publicação alegação enganoso somar compartilhamento facebook terça feira bebê braço rihanna foto circular rede social filho recém nascer de ela afirmar postagem registro original publicar perfil cantor facebook junho mostrar afilhar majesty filha primo noella alstrom foto rihanna majesty braço ser difundir retratar filho cantor abaixo portal norte americano tmz especializar notícia celebridade filho rihanna rapper ap rocky nascer dia maio publicação checagem haver ser divulgar imagem nome criança,0
991,https://www.aosfatos.org/noticias/foto-formatura-performance-espanha/,"Foto mostra performance na Espanha, não formatura de sociologia da Unicamp",fotor homem aparecer vestir saia salto alto registrar durante formatura estudante sociologia unicamp universidade estadual campinas alegar postagem rede imagem retratar participante performance influenciador americano barry brandon espanha postagen conteúdo enganoso somar compartilhamento facebook feira fotor ilustrar postagem enganoso tirar formatura curso sociologia unicamp imagemr registro performance teatral realizar influenciador americano barry brandon madri espanha setembro outubro imagem compartilhar sátira legenda inglês when the fire alarmr goes off at zara alarme incêndio zara disparar legenda português atribuir imagem formatura surgir abril instituto filosofia ciências humanas unicamp informar fatos formatura curso graduação fazer virtualmente fevereiro negar foto ter atividade universidade pedir desinformação checar boatos org lupa,0
927,https://www.aosfatos.org/noticias/impostos-federais-gasolina-zerados-devolvidos-consumidor/,É falso que impostos federais sobre gasolina foram zerados e serão devolvidos ao consumidor,imposto federal gasolina zerar consumidor direito devolução tributo cobrar posto combustível alegar homem vídeo rede social insumo corte tributário união recolher hoje cerca litro estabelecimento responsável coleta imposto devolvê los publicações alegação enganoso somar compartilhamento facebook kwai terça feira vídeo checar homem enganar afirmar imposto federal cobrar indevida abastecer gasolina consumidor direito receber tributo voltar posto combustível tributo zerar união recolher cerca litro fecombustíveis federação nacional comércio combustíveis lubrificantes março imposto federal pis cofins deixar cobrar diesel biodiesel gás cozinha glp querosene aviação gasolina etanol gnv gás natural veicular continuar tributado narrador vídeo identificar fato mostrar gravação nota fiscal comprar gasolina aditivar posto bairro vila prado carlos sp dia maio,0
928,https://www.aosfatos.org/noticias/aviao-lula-xp/,Avião usado por Lula em 2019 não pertencia à XP Investimentos,xp investimentos emprestar avião jato ex presidente luiz inácio lula silva pt afirmar vídeo circular rede social aeronave citar alugar pt pertencer época empresa icon táxi aéreo brisair serviços aeronáuticos xp dizer comprar jato negar ter emprestar petista postagem enganoso contar retweet twitter centena compartilhamento facebook dezena interação tiktok feira avião jato levar ex presidente luiz inácio lula silva pt paulo deixar prisão curitiba novembro emprestar xp investimentos época aeronaver emb matrícular pp huc pertencer icon táxi aéreo brisair serviços técnicos aeronáuticos comprar xp brisair propriedade apresentador luciano huck angélica questionado uso lula época huck afirmar aeronave alugar icon emprestar afirmar influência contrato anac agência nacional aviação civil constar jatinho comprar xp investimentos setembro mostrar ex presidente lula pt corridar presidencial intenção voto seguir atual chefe executivo jair bolsonaro pl fatos integrar programa verificação fatos independente meta funcionar parceria,0
929,https://www.aosfatos.org/noticias/lula-capa-forbes-pessoas-mais-ricas-do-mundo/,Lula não apareceu em capa da ‘Forbes’ como uma das pessoas mais ricas do mundo,capa revistao forbes indicar ex presidente luiz inácio lula silva pt pessoa rico mundo imagem circular rede social montagem petista figurar lista grande patrimônio fazer publicação publicações alegação enganoso somar compartilhamento facebook feira montagem capar forbes ser compartilhar rede social ex presidente luiz inácio lula silva pt aparecer homem rico mundo lula aparecer ranking grande patrimônio mundial fazer revista encontrar fatos reportagem publicação bilionário postagem enganoso compartilhar imagem manipular digitalmente link texto alegaçãor falso busca reverso fato localizar capa forbes servir base montagem publicar fotor oligarca russo mikhail dmitrievich prokhorov comparar imagem frase igual cabeçalho rodapé página confirer abaixo haver indício denotar montagem edição adulterar haver selo comemorativo aniversário forbes celebrar ano existir versão original selo aparecer edição revistar diferença formato edição revelar lula ser bilionário forbes publicar artigo negar ter listar petista homem rico planeta publicação existir bilionário mundo pouco ser político sebastian piñera presidente chile michael bloomberg ex prefeito cidade york recorrente alegação enganoso forbes listar lula pessoa rico mundo circular época checar farsas mesmo alegação voltar compartilhar verificar fatos peça desinformação desmentir agência lupa maio,0
930,https://www.aosfatos.org/noticias/eduardo-campos-pesquisas-presidencia/,É falso que Eduardo Campos liderava pesquisas à Presidência quando morreu,ex governador pernambuco eduardo campos liderar pesquisa eleitoral morrer acidente aéreo afirmar postagem rede social político disputar eleição psb último sondagem intenção votar presidência publicar morte procedir caixa preto avião campos encontrar achar dia gravação texto alegação enganoso reunia compartilhamento facebook feira ex governador eduardo campos liderar pesquisa eleitoral morrer acidente aéreo dia agosto caixa preto avião encontrar afirmar postagem rede social último pesquisa publicar acidente fazer ibope mostrar campos psb ter intenção dilma rousseff pt aécio neves psdb pesquisa espontâneo entrevistador perguntar apresentar nome candidato pessoa votar pernambucano ter intenção dilma rousseff aécio neves simulaçãor turno dilma rousseff campos marcar petista dia acidente agosto revista istoé publicar pesquisa fazer instituto sensus dia mostrar campos datafolha haver apontar ex governador intenção voto julho levantamento ex governador presidente dilma rousseff pt aécio neves psdb mg falso informação caixa preto aeronave jamais encontrar equipamento achar dia conter gravação voo campos morrer queda jato particular santos litoral paulo durante campanha presidência polícia federal informar haver possível causa acidente colisão elemento externo desorientação espacial falha profundor peça presente traseiro cauda falha compensador profundor fevereiro mpf ministério público federal arquivar inquérito determinar causa exato evento fonte,0
1559,https://www.boatos.org/brasil/graal-inaugura-banheiro-unissex-feminino-mictorio-mostra-video.html,"Graal inaugura banheiro unissex (feminino com mictório), mostra vídeo #boato",alerta mulheres estradas posto estradas brasil aderiu banheiro misto boicote graal pare lanchinho graal homem sentir mulher banheiro feminomo junto esposa filha cambada,1
1560,https://www.boatos.org/brasil/andre-do-rap-morreu-assassinado-itaoca-itapemirim.html,"André do Rap morreu assassinado em Itaoca, Itapemirim #boato",traficante andré rap teria sido assassinado confirmação aguardando confirmado confirmado lula perde nais voto,1
931,https://www.aosfatos.org/noticias/curitiba-granizo-2020/,"Vídeo mostra via em Curitiba coberta de granizo em 2020, não de neve recentemente",vídeo mostrar via cobrir gelo curitiba pr recente mostrar neve alegar postagem rede social imagem registrar novembro trecho linha verde capital paranaense tempestade granizo confirmar simepar tecnologia monitoramento ambiental paraná publicações alegação enganoso somar visualização tik tok centena compartilhamento facebook feira registrar mostrar neve gravação motorista cidade curitiba pr parada dirigir via cobrir gelo vídeo mostrar trecho linha verde capital paranaense tempestade granizo novembro informar simepar tecnologia monitoramento ambiental paraná fatos tempestade granizo noticiar imprensa relatar rede social telefone simepar confirmar haver registro recente neve capital paranaense registro neve cidade palmas ficar quilômetro curitiba noite feira datar posterior peça desinformativo maio vídeo haver circular contexto ano passado acordo boatos org fatos checar peça desinformação difundir chegada tempestade subtropical yakecan semana vídeo mostrar tornar república tcheca atribuir rio sul imagem mostrar granizo pirassununga sp difundir registro neve cidader,0
932,https://www.aosfatos.org/noticias/maju-coutinho-globo/,Não é verdade que Maju Coutinho foi demitida da TV Globo,tv globo demitir jornalista maria júlia coutinho afirmar publicação maio rede social empresa negar demissão apresentador fantástico publicar recentemente bastidor reportagem programa perfil verificar instagram abril licença diagnóstico covid retornar trabalho maio publicações alegação enganoso somar compartilhamento facebook feira jornalista maria júlia coutinho maju apresentadorar programa fantástico demitir tv globo afirmar postagem maio rede social emissora negar boato publicação recente perfil verificar maju instagram mostrar seguir comando programa poliana abritta maju apresentar edição fantástico domingo feira mostrar bastidor entrevista cantor milton nascimento perfil instagram arquivo memória emissora confirmar presença maju poliana programação dominical abril maju afastar temporariamente ser diagnosticar covid cobertura carnaval retornar maio,0
933,https://www.aosfatos.org/noticias/pabllo-vittar-imitadora-queda-palco/,É falso que Pabllo Vittar caiu de palco após gritar ‘Fora Bolsonaro’,vídeo circular rede social enganar afirmar cantora pabllo vittar cair gritar bolsonaro durante apresentação pessoo aparecer imagem atriz dançarina biianca ferreira madonna twins imitar vittar vídeo original gravar haver menção presidente jair bolsonaro pl áudio apresentação pabllo vittar festival lollapalooza março inserir imagem publicações difunder vídeo enganoso somar milhão visualização tik tok centena compartilhamento facebook feira postagens enganar afirmar vídeo mostrar cantora pabllo vittar cair gritar bolsonaro apresentação imagem gravar apresentação fevereiro recife pe atriz dançarinar biianca ferreira madonna twins imitação cantor brasileiro ocasião ferreira manifestar jair bolsonaro vencer eleição presidencial outubro ano apresentação filmar outro ângulo publicar canal madonna twins youtube vídeo circular rede social inserir imagem original grito bolsonaro cantor pabllo vittar durante apresentação festival lollapalooza março desmentir farso época pabllo vittar publicar twitter pessoa aparecer imagem caír palco levantar continuar show mesmo,0
934,https://www.aosfatos.org/noticias/montagem-foto-chico-pinheiro-camiseta-lula/,É montagem foto que mostra Chico Pinheiro com camiseta de Lula,imagem circular rede social editar inserir estampa camiseta jornalista chico pinheiro rosto ex presidente luiz inácio lula silva pt frase medo feliz fotor original camisa símbolo atlético mineiro bandeira paulo minas gerais desenho prédio imagem adulterar reunia compartilhamento facebook centena retuite twitter feira montagem fotor mostrar estampo ex presidente luiz inácio lula silva pt frase medo feliz camiseta vester jornalista chico pinheiro imagem original compartilhar jornalista twitter março traje símbolo atlético mineiro esquerdo bandeira paulo minas gerais direito desenho prédio preto janela branco abaixo jornalista aparecer imagem fazer gesto força braço direito frente janela creme comparação montagem haver ser desmentir chico pinheiro agosto,0
